Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,KY,2019,"7         ",Male,13,Right-Handed,,,,1,Bus,25,0.344,42,Baseball/Softball,,,,,,,,"Same length",80,70,"Same length",March,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",5,9,6,"Yes - other","Cell phone",50,54,50,4,1,17,50,2,6,0,6,2,3,3,None,"High school","Rap/Hip hop","Super strength",Rich,Relative,"International aid"
USA,KY,2013,"11        ",Female,17,Right-Handed,172,23,160,1,Car,20,1.003,41,Basketball,5,50,250,500,600,1000,23,"Same length",8,7.5,"Index finger",February,Summer,No,No,Salads,Water,"Physical education",7.5,8,4,"Yes - broadband connection","Cell phone",100,99,10,4,12,48,16,4,50,100,50,0,7,10,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,KY,2012,"6         ",Female,12,Left-Handed,58,7,59,2,Car,10,0.408,39,Swimming,5,9,10,100,20,30,7,"Same length",,,"Same length",June,Summer,No,No,Pizza/Pasta,Water,Art,8,4,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"12        ",Male,18,Right-Handed,183.5,28,186.5,1,Car,20,.25,32,"Football (American)",100,400,400,,1000,1000,28,"Same length",95,90,"Index finger",September,Fall,Yes,No,Meat,"Sports drink",Other,9,10,4,"Yes - broadband connection","In person",100,125,25,0,3,7,22,2,2,84,15,10,0,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Coach or club leader",Health
USA,KY,2018,"10        ",Male,16,Right-Handed,168,24,164,2,Car,15,0.28,40,Soccer,600,300,600,800,1000,1000,24,"Same length",85,100,"Ring finger",September,Summer,Yes,No,Fruit,Water,"Mathematics and statistics",6,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",80,80,4,1,15,3,9,10,5,5,15,0,0,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Famous,"Sports person","Education/Youth development"
USA,KY,2012,"6         ",Female,12,Right-Handed,157.5,21,6.5,1,Bus,60,.342,39,Basketball,900,900,1000,1000,600,600,21,"Same length",60,70,"Ring finger",December,Winter,No,No,"No favorite","Soft drink (caffeinated)","Physical education",9,5,4,"Yes - broadband connection","Text messaging",150,155,6,2,1,2,4,2,2,3,5,4,0,.30,None,"Graduate degree",Country,Telepathy,Rich,Actor,Health
USA,KY,2019,"7         ",Female,12,Right-Handed,12.7,2.54,5.08,4,Car,5,0.442,29,Swimming,90,100,80,100,100,100,2.54,"Same length",114.3,63.5,"Index finger",August,Summer,No,No,Meat,Water,Art,9,10,3,"Yes - other","In person",10,10,24,2,0,24,0,48,48,48,48,0,0,48,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,KY,2013,"5         ",Male,10,Right-Handed,144,23,136,1,Car,12,443,53,Basketball,639,500,345,543,5,5,24,"Left foot",,90,"Index finger",August,Summer,Yes,No,Meat,,Science,8,13,3,"Yes - other","Cell phone",0,0,5,3,.5,3,1,1,1,2,1,10,.5,.5,Some,"Graduate degree","Heavy metal","Super strength",Rich,Actor,"Wildlife, animals"
USA,KY,2015,"6         ",Male,11,Right-Handed,144,6,147,1,Bus,70,.381,48,Walking/Hiking,989,572,914,572,0,0,6,"Same length",90,90,"Index finger",February,Winter,Yes,No,Meat,Milk,Music,8,5,6,"Yes - broadband connection","In person",0,0,1,0,0,3,6,1,0,0,1,1,3,3,"Very little","Some college","Heavy metal","Freeze time",Healthy,"Musician or singer","Arts, culture, sports"
USA,KY,2015,"6         ",Male,12,Right-Handed,175,28,186,2,Bus,27,0.403,46,Other,1000,519,1000,1000,187,176,27,"Right foot",90,90,"Same length",September,Summer,Yes,No,Seafood,Water,Science,8,6,,"Yes - other","In person",21,30,12,7,9,14,10,3,7,10,12,4,12,102,Some,Other,Techno/Electronic,Invisibility,Rich,Relative,"International aid"
USA,KY,2018,"10        ",Male,15,Right-Handed,172,25,168,1,Bus,22,.43,41,"Table Tennis",674,684,519,652,888,984,25,"Same length",74,77,"Ring finger",January,Winter,Yes,No,Breads/Sandwiches,Water,"Mathematics and statistics",7.5,10.5,3,"Yes - broadband connection","Text messaging",3,2,3,.25,16,7.5,2,0,0,.5,14,2,5,6,"A lot","Undergraduate degree",Classical,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,KY,2019,"12        ",Female,17,Right-Handed,167,21,162,2,Car,14,.42,36,Swimming,4,3,2,5,6,1,21,"Same length",,140,"Same length",August,Summer,Yes,No,Poultry,Water,"Social studies",7,9,6,"Yes - other","Cell phone",20,30,8,1,3,5,2,0,9,10,4,2,18,4,"A lot","Graduate degree",Country,Invisibility,Happy,"Doctor or nurse",Health
USA,KY,2013,"12        ",Male,17,Right-Handed,182.5,28.5,187,3,Car,15,.357,43,Other,1000,900,500,700,1000,1000,28,"Right foot",100,80,"Index finger",January,Summer,Yes,No,Meat,Water,"Computers and technology",8,12,5,"Yes - broadband connection","Text messaging",15,15,15,12,7,3,2,2,0,1,1,0,0,1,"Very little","Graduate degree","Heavy metal",Fly,Happy,Other,Health
USA,KY,2019,"7         ",Female,12,Right-Handed,,22,145,2,Car,25,0.687,37,Dancing,566,1000,128,134,1000,1000,22,"Same length",,70,"Index finger",July,Summer,Yes,No,Desserts,Coffee,"Physical education",6,5,5,"Yes - other","Internet chat or instant messaging",5,3,7,2,1,2,0,0,4,0,4,2,0,0,"A lot","Graduate degree",Pop,Invisibility,Healthy,Other,"Education/Youth development"
USA,KY,2019,"7         ",Female,12,Right-Handed,125.3,4.5,121.9,1,Bus,15,0.244,36,Dancing,1000,100,1000,1000,1,100,4.5,"Same length",63.5,63.5,"Same length",July,Summer,Yes,No,"No favorite",Juice,"Mathematics and statistics",8,5,5,"Yes - other","Text messaging",3,3,8hr,2-4hr,20min,24hr,15min,15min,12hr,12hr,12hr,10min,0,15min,"Very little","Some college","Rhythm and blues (R&B)","Freeze time",Rich,"Coach or club leader",Health
USA,KY,2019,"7         ",Male,12,Right-Handed,,21.54,,1,Bus,,0.444,63,Skateboarding/Rollerblading,663,374,829,829,134,604,,,7,6,"Index finger",May,Summer,Yes,No,Meat,Juice,Science,5,3,4,"Yes - broadband connection","Internet chat or instant messaging",1,0,2,0,0,4,1,7,1,3,5,2,0,0.30,Some,"Graduate degree","Heavy metal",Invisibility,Happy,Relative,Health
USA,KY,2019,"12        ",,,,,,,,,,,,,700,300,1000,100,5,500,,,,,,,,,,,,,,,,,,,,60,3,10,5,0,0,40,30,40,1,20,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,"International aid"
USA,KY,2018,"10        ",Female,15,Right-Handed,164,25,162,3,Bus,100,0.418,32,"Martial Arts",1000,500,700,400,500,900,25,"Same length",110,111,"Ring finger",February,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",5,10,4,"Yes - broadband connection","Text messaging",100,200,3,1,20,12,5,1,15,12,15,1,2,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,"Doctor or nurse",Health
USA,KY,2018,"10        ",Male,15,Right-Handed,158,26,157,2,Bus,50,.511,,Soccer,900,900,700,500,1000,1000,26,"Same length",,,,June,Summer,Yes,No,"Rice/Noodle dishes",Water,Other,7,9,4,"Yes - other","Internet chat or instant messaging",10,10,6,.5,10,10,7,13,2,.5,24,10,0,0,"A lot","Graduate degree",Country,"Freeze time",Happy,Friend,Health
USA,KY,2012,"6         ",Male,12,Right-Handed,6,29,69,3,Skateboard/Scooter/Rollerblade,15,428,39,Skateboarding/Rollerblading,535,545,556,561,1000,1000,29,"Same length",9,7,"Index finger",May,Summer,No,No,Meat,"Energy drink","Physical education",9,2,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",200,143,8,3,1,4,9,21,23,24,23,7,0,4,Some,"Less than high school","Rap/Hip hop",,Famous,"Sports person","Wildlife, animals"
USA,KY,2018,"10        ",Male,17,Left-Handed,186,30,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2015,"6         ",Female,12,Right-Handed,151,21,155,1,Bus,221,5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Female,15,Right-Handed,166,24,171,2,Bus,15,.885,49,Tennis,325,250,100,400,200,600,26,"Left foot",8,7,"Index finger",April,Fall,No,No,Poultry,Water,Art,7,10,5,"Yes - other",Telephone,1,1,4,0,10,3,0,0,15,8,24,2,2,1,Some,"Graduate degree",Pop,Invisibility,Happy,Other,Religious
USA,KY,2015,"6         ",Female,11,Right-Handed,158,29,150,1,Bus,45,0.658,51,Basketball,450,700,100,300,0,0,29,"Same length",51,56,"Ring finger",March,Summer,Yes,No,Desserts,Water,"Computers and technology",8,5,6,"No internet connection","Internet chat or instant messaging",0,0,0,0,2,5,0,2,7,0,1,5,0,1,,,Pop,Invisibility,Happy,"Musician or singer",Health
USA,KY,2015,"6         ",Male,11,Left-Handed,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"7         ",Male,13,Left-Handed,158,23,158,1,Car,20,.31,35,Lacrosse,100,450,59,500,486,550,22,"Right foot",90,85,"Same length",December,Summer,No,No,Fruit,Juice,Music,9,8,4,"Yes - broadband connection","Text messaging",60,59,7,.4,2,5,9,4,2,3,4,3,0,2,Some,"Graduate degree","Rock and roll","Super strength",Happy,"Religious figure","International aid"
USA,KY,2012,"6         ",Female,12,Left-Handed,58,7,59,2,Car,10,0.408,39,Swimming,5,7,10,19,20,30,7,"Same length",,,"Same length",June,Summer,No,No,Pizza/Pasta,Water,Art,8,4,4,"No internet connection","Internet chat or instant messaging",0,0,6,4,2,7,3,5,3,8,4,3,0,5,"A lot","Some college",Pop,Telepathy,Famous,"Musician or singer","Wildlife, animals"
USA,KY,2013,"5         ",Male,11,Right-Handed,144,21,145,1,Car,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Male,15,Right-Handed,169,26,179,4,Bus,35,0.988,74,Tennis,800,700,950,900,650,675,26,"Same length",80,90,"Ring finger",September,Spring,Yes,Yes,Pizza/Pasta,Water,Science,6.5,9,3,"Yes - other","Text messaging",30,30,10,3,40,15,6,0,3,7,15,5,0,2,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,"International aid"
USA,KY,2018,"10        ",Female,16,Right-Handed,158,23,167,3,Bus,20,0.795,43,Tennis,1000,1000,1000,1000,500,1000,23,"Same length",8,7,"Index finger",October,Fall,No,No,"Rice/Noodle dishes",Water,Science,8,10,4,"Yes - broadband connection","Text messaging",200,200,2,4,30,1,0,0,6,20,50,10,0,0,"A lot",Other,Other,Telepathy,Happy,"Doctor or nurse","International aid"
USA,KY,2018,"10        ",Female,15,Right-Handed,155,19.5,149,2,Bus,20,0.849,47,Baseball/Softball,2000,2000,2000,2000,1000,1000,19.5,"Same length",10,15,"Ring finger",June,Fall,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",9,7,8,"Yes - other","Text messaging",61,61,0,1,5,2,0,0,3,6,8,3,0,1,"A lot",Other,"Rap/Hip hop",Telepathy,Healthy,Friend,"International aid"
USA,KY,2018,"10        ",Female,17,Right-Handed,162,25,167,2,Bus,30,0.422,48,Other,936,920,1000,938,0,198,24,"Right foot",8,8,"Same length",November,Fall,No,No,"No favorite",Water,English,4,9,13,"Yes - broadband connection","Text messaging",30,50,0,2,30,2,0,0,15,2,4,6,35,6,"A lot","Graduate degree",Pop,"Freeze time",Rich,"Business person","Education/Youth development"
USA,KY,2019,"7         ",Female,13,Right-Handed,158.4,23,126.4,2,Bus,20,0.304,,Running/Jogging,500,700,600,600,200,1000,23,"Same length",80,70,"Index finger",September,Spring,No,No,Desserts,Other,Other,5,9,8,"Yes - other","Text messaging",6,9,5,1,2,3,4,2,7,2,1,1,1,1,Some,"Graduate degree",Pop,"Freeze time",Rich,Other,Other
USA,KY,2018,"10        ",Male,15,Left-Handed,174,25,180,1,Car,30,.27,28,Cycling,940,840,706,620,500,500,,,,,"Index finger",April,Spring,Yes,No,Meat,Juice,Science,5,9,4,"Yes - broadband connection","Internet chat or instant messaging",27,30,5,,,,,,,,,,,,,,,,,,
USA,KY,2018,"10        ",Female,17,Right-Handed,153,24,147,1,Car,15,0.459,39,Running/Jogging,1000,1000,1000,1000,800,900,23,"Right foot",80,70,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",5,8,4,"Yes - broadband connection","Text messaging",60,50,2,1,20,4,2,1,20,3,15,5,10,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,KY,2013,"11        ",Male,17,Right-Handed,168,25.5,175,1,Car,13,.335,,Soccer,100,250,200,225,1000,1000,26,"Left foot",3.25,3.33,"Ring finger",July,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Text messaging",5,7,12,.5,15,7,20,5,1,1,3,6,1,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Other,Health
USA,KY,2012,"6         ",Male,12,Right-Handed,147.3,23,56,1,Car,30,0.302,40,Other,500,300,600,1000,50,100,23,,55,67,"Index finger",December,Winter,No,No,Meat,"Soft drink (caffeinated)",Music,8,5,6,"Yes - broadband connection","Text messaging",50,45,5,1,0,3,2,6,4,3,4,3,0,0,None,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Other,Health
USA,KY,2019,"12        ",Female,17,Right-Handed,170,24,155,1,Car,20,.456,42,Baseball/Softball,1000,600,400,400,300,100,25,"Left foot",70,71,"Ring finger",May,Spring,No,No,Fruit,Water,"Mathematics and statistics",8,10,5,"Yes - broadband connection","Cell phone",20,20,20,5,6,30,15,0,10,5,5,10,35,10,"Very little","Graduate degree",Country,Fly,Happy,"Doctor or nurse",Environment
USA,KY,2015,"6         ",Male,11,Right-Handed,162,25,162,1,Car,30,0.483,51,"Football (American)",476,299,503,171,722,1000,26,"Left foot",80.5,80.5,"Same length",June,Summer,No,No,"No favorite",Milk,"Mathematics and statistics",9,11,4,,"In person",5,6,3,2,5,7,4,2,5,2,7,7,1,1,"Very little","Graduate degree",Country,"Super strength",Happy,"Sports person",Health
USA,KY,2018,"12        ",Female,17,Right-Handed,169,24,170,1,Car,15,0.491,50,Soccer,861,551,294,294,203,209,24.5,"Left foot",75,70,"Index finger",July,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",English,7,9,5,"Yes - broadband connection","Text messaging",400,500,40,5,21,25,14,1,50,60,60,10,35,10,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,KY,2013,"8         ",Male,13,Left-Handed,66,22,93,1,Walk,4,,,None,1000,899,1000,1000,999,1000,22,"Same length",10,8,"Ring finger",August,Summer,Yes,No,"Rice/Noodle dishes",Water,Music,9,10,6,"Yes - broadband connection","Cell phone",0,3,3,0,2,2,5,8,0,1,8,0,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","International aid"
USA,KY,2012,"6         ",Male,12,Right-Handed,159.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Male,12,Right-Handed,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"7         ",Male,12,Right-Handed,,,,1,Car,,0.356,36,Athletics,108,1000,1000,1000,410,1000,,,,,"Ring finger",March,Fall,No,No,Poultry,Water,Art,,,,"Yes - other","Cell phone",0,0,1,1,1,24,3,2,0,0,1,24,0,0,Some,"Graduate degree","Rock and roll",,Happy,Actor,Health
USA,KY,2012,"6         ",Female,11,Right-Handed,150,22,150,3,Car,20,0.36,51,"Martial Arts",0,0,0,100,0,0,22,"Same length",37,34,"Index finger",July,Summer,Yes,No,"Rice/Noodle dishes",Water,History,6,8,7,"Yes - dial-up connection","In person",0,0,10,0,5,5,1,3,0,0,3,0,1,1,Some,"Graduate degree",Classical,Invisibility,Happy,Relative,Religious
USA,KY,2018,"10        ",Female,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2012,"6         ",Male,12,Right-Handed,167.6,42.5,167.6,1,Bus,5,.514,43,"Football (American)",1000,802,203,503,711,1000,42.5,"Same length",80,80,"Same length",January,Winter,No,No,Pizza/Pasta,Water,Art,7,4,6,"Yes - other","Text messaging",0,0,16,0,.5,.2,3,1,1,4,1,1,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Religious
USA,KY,2013,"8         ",Male,25,Right-Handed,2,32,1,206,Bus,60,.125,256,Swimming,600,600,600,600,600,600,210,"Left foot",012,245,"Ring finger",January,Summer,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",26,0,1,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,26,6,26,26,26,26,26,26,26,26,26,26,None,"Graduate degree",Techno/Electronic,"Freeze time",Healthy,Friend,Other
USA,KY,2012,"12        ",Male,17,Right-Handed,173,27,173,1,Car,15,0.338,49,"Football (American)",550,100,100,450,1000,1000,27,"Right foot",100,110,"Ring finger",September,Fall,No,No,Meat,Water,History,6,8,5,"Yes - broadband connection","Text messaging",350,400,6,1,15,9,15,7,2,10,3,12,0,5,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,KY,2019,"7         ",Male,13,Right-Handed,152.4,22.5,140.9,2,Bus,10,0.24,23,Soccer,1000,1000,500,600,200,100,23.36,"Left foot",65,68,"Ring finger",November,Summer,Yes,No,Meat,"Energy drink","Physical education",8,5,5,"Yes - other","Cell phone",0,0,9,3,1,4,6,9,3,2,5,2,0,1,Some,"Some college","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,KY,2015,"6         ",Male,11,Right-Handed,149.5,21,150,1,Bus,30,0.397,55,Swimming,399,1000,1000,1000,781,845,21,"Same length",8.5,6.5,"Index finger",August,Summer,Yes,No,Pizza/Pasta,Milk,Art,8,11,6,"Yes - other","In person",0,0,5,0,1,12,2,10,1,0,12,7,0,0,"Very little","Graduate degree",Other,Fly,Healthy,Actor,Health
USA,KY,2019,"12        ",Female,17,Right-Handed,169,25,160,1,Car,20,.42,49,Gymnastics,1000,920,540,856,154,700,24,"Right foot",80,70,"Index finger",October,Fall,Yes,No,Breads/Sandwiches,Tea,Art,6,9,5,"Yes - other","Text messaging",70,70,20,2,5,4,3,0,15,15,20,2,16,3,"A lot","Graduate degree",Pop,Invisibility,Happy,Relative,Environment
USA,KY,2018,"12        ",Female,17,Right-Handed,154,23,150,1,Car,25,.435,42,Running/Jogging,800,800,700,950,950,950,21,"Right foot",70,65,"Index finger",February,Spring,Yes,Yes,"Rice/Noodle dishes",Water,"Social studies",6,8.5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,15,20,1,4,1,0,0,25,4,35,15,25,1,"A lot","High school","Punk rock",Telepathy,Happy,Relative,Environment
USA,KY,2013,"5         ",Female,11,Ambidextrous,149,22,146,1,Car,4,0.492,43,Gymnastics,960,1000,1000,900,600,300,23,"Left foot",70,70,"Same length",October,Fall,Yes,No,Meat,Water,Music,10,8,4,"Yes - broadband connection","In person",10,9,30,3,2,30,15,4,3,8,7,4,0,2,"Very little","Graduate degree",Pop,Fly,Happy,Relative,"International aid"
USA,KY,2013,"8         ",Female,14,Right-Handed,22,8,47,1,Bus,6,,,Basketball,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2013,"12        ",Male,17,Right-Handed,172.5,29,182,1,Car,5,0.330,38,Soccer,1000,1000,1000,1000,950,950,29,"Same length",90,95,"Ring finger",February,Summer,No,No,"No favorite","Sports drink","Mathematics and statistics",7,10,5,"Yes - other","Text messaging",1000,1200,48,2,42,15,21,5,6,168,15,8,8,20,"A lot","Graduate degree","Rap/Hip hop",Fly,Famous,Relative,"Education/Youth development"
USA,KY,2013,"7         ",Male,13,Right-Handed,171,26,175,1,Car,8,0.32,10,Other,500,700,600,700,1000,1000,26,"Right foot",90,80,"Index finger",August,Spring,Yes,No,Meat,Water,Science,8,7,5,"Yes - other","Text messaging",100,100,40,0,8,15,9,144,10,144,144,5,0,1,Some,"Graduate degree",Techno/Electronic,"Freeze time",Rich,Actor,Health
USA,KY,2019,"7         ",Male,13,Right-Handed,172.7,27.5,58.8,2,Bus,14,0.684,43,Other,1000,508,545,1000,1000,1000,,"Same length",,8.2,"Ring finger",October,Fall,No,No,Fruit,Water,"Physical education",,6-7,4,"No internet connection","In person",0,0,8-9,0,1,19,12,4,0,0,2,1,0,2,"Very little","Less than high school","Rhythm and blues (R&B)",Telepathy,Healthy,Relative,Environment
USA,KY,2016,"6         ",Female,11,Ambidextrous,140,22,143,1,Bus,20,0.483,83,Gymnastics,,,,,,,22,"Same length",7,7,"Same length",April,Summer,No,No,Desserts,"Powdered drink","Mathematics and statistics",6,9,3,"Yes - other","Text messaging",20,12,10,8,4,10,10,0,10,20,9,10,8,10,"A lot","High school",Other,Invisibility,Rich,"Doctor or nurse","Arts, culture, sports"
USA,KY,2013,"5         ",Female,11,Ambidextrous,157,70,154,13,Boat,185,0.001,2,Dancing,0000,0000,0000,0000,1000,1000,47,"Left foot",737,738,"Index finger",July,Winter,No,Yes,Meat,Coffee,"Mathematics and statistics",00,00,732,"Yes - dial-up connection",Telephone,19994,19994,23442,23534,56878,54609,54579,34667,87667,13576,35872,62326,64367,12477,"A lot","Less than high school",Jazz,"Super strength",Healthy,"Coach or club leader","Arts, culture, sports"
USA,KY,2018,"10        ",Male,17,Right-Handed,175.2,24.64,180.4,2,Car,18.5,.66,31,Baseball/Softball,500,800,50,800,900,999,23.8,"Right foot",,,"Same length",July,Spring,No,No,Poultry,Water,"Mathematics and statistics",7.5,9,4,"Yes - dial-up connection","Text messaging",10,15,6,.5,12,7,8,4,.5,.5,1,2,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person",Health
USA,KY,2015,"6         ",Male,11,Left-Handed,146,23,140,1,Car,1,0.39,90,"Football (American)",1000,627,1000,737,1000,1000,23,"Left foot",5,6,"Index finger",June,Summer,Yes,Yes,Salads,Tea,Music,11,11,5,"Yes - other","Text messaging",120,150,5,4,3,4,9,0,5,7,0,1,0,5,"A lot","High school",Country,Invisibility,Healthy,"Sports person",Health
USA,KY,2015,"6         ",Male,11,Right-Handed,214,26,24,1,Bus,55,48,61,Baseball/Softball,545,257,545,1000,1000,1000,26,"Left foot",8,5,"Index finger",July,Summer,No,No,Desserts,"Soft drink (caffeinated)","Computers and technology",8,3,4,"Yes - broadband connection","In person",0,0,3,0,5,8,7,10,6,0,10,10,0,3,Some,"Some college",Country,Invisibility,Happy,Other,Other
USA,KY,2015,"6         ",Male,11,Right-Handed,156,26,156,1,Bus,60,0.50,70,Basketball,603,600,888,277,0,800,26,"Same length",100,90,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,8,3,"No internet connection","In person",0,0,7,0,2,4,5,3,0,0,4,6,0,3,"A lot",Other,Country,"Super strength",Healthy,Other,Health
USA,KY,2012,"6         ",Female,11,Right-Handed,,,57,2,Car,5,0.413,35,Gymnastics,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,KY,2019,"12        ",Female,17,Right-Handed,161,22.5,160,2,Car,35,.5,46,Golf,700,500,1000,500,500,800,22.7,"Left foot",70,70,"Same length",July,Fall,Yes,No,Desserts,Water,History,6,7,3,"Yes - other","Text messaging",50,50,25,1,7,10,4,0,40,40,40,8,10,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,Relative,"International aid"
USA,KY,2012,"6         ",Male,11,Right-Handed,24,34,35,2,Bus,46,46,43355,Soccer,75775,6776,867,5876,647,4876,76,"Left foot",7664,74647,"Ring finger",July,Spring,No,No,Desserts,Water,"Physical education",8,10,4,"Yes - other",E-mail,5656,5656,6657,65655,5665,6575,6556,6565,65756,65756,6565,655,56757,65567,None,"Less than high school",Pop,Fly,Healthy,"Sports person",Environment
USA,KY,2012,"12        ",Female,18,Right-Handed,157,21,127,1,Car,5,.375,44,None,610,433,455,,893,751,21,"Same length",52,53,"Ring finger",March,Fall,Yes,No,Meat,Water,English,6,8,5,"Yes - broadband connection","Text messaging",123,118,,,,,,,,,,,,,"A lot","Graduate degree",Other,Telepathy,Happy,Friend,Other
USA,KY,2018,"10        ",Male,14,Right-Handed,169,24,173,1,Bus,36,0.454,39,Running/Jogging,807,711,781,691,326,700,24,"Same length",92,96,"Ring finger",September,Fall,No,No,Pizza/Pasta,Juice,"Mathematics and statistics",8,9,3,"Yes - broadband connection","Text messaging",10,15,2,2,40,10,5,1,2,3,30,2,1,2,"A lot","Graduate degree","Heavy metal",Fly,Happy,Relative,"International aid"
USA,KY,2012,"6         ",Male,11,Right-Handed,24,34,35,2,Bus,46,46,43355,Soccer,75775,6776,867,5876,647,4876,76,"Left foot",7664,74647,"Ring finger",July,Spring,No,No,Desserts,Water,"Physical education",8,10,4,"Yes - other",E-mail,5656,5656,6657,65655,5665,6575,6556,6565,65756,65756,6565,655,56757,65567,None,"Less than high school",Pop,Fly,Healthy,"Sports person",Environment
USA,KY,2012,"6         ",Female,12,Right-Handed,167.6,24.13,165.1,1,Bus,"50 ",0.377,36,Swimming,1000,700,1000,1000,0,0,24.13,"Same length",75,80,"Ring finger",July,Summer,Yes,No,Fruit,"Powdered drink",Art,8,16,7,"No internet connection","Text messaging",25,27,8,0,2,12,4,2,3,4,0,1,0," 3","A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Health
USA,KY,2019,"12        ",Female,17,Right-Handed,167,23.5,162,1,Car,20,0.482,32,Other,100,99,30,55,97,95,23.5,"Same length",85,80,"Index finger",January,Summer,Yes,No,Seafood,Coffee,Science,6,5,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,9,100,80,8,80,70,0,110,110,100,40,27,10,Some,"Graduate degree",Pop,Telepathy,Happy,Other,Health
USA,KY,2018,"12        ",Female,17,Right-Handed,163,23.5,172,1,Car,24,0.545,36,Dancing,738,738,439,428,759,786,24.5,"Left foot",.75,.65,"Index finger",July,Summer,Yes,No,Seafood,Water,Art,7,10,4,"Yes - broadband connection","Text messaging",20,27,7,2,10,12,2,0,6,5,10,10,4,3,"A lot","Undergraduate degree",Other,"Freeze time",Rich,Other,"Arts, culture, sports"
